CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample20,CASE0__sample21,CASE0__sample22,CASE0__sample23,CASE0__sample24,CASE0__sample25,CASE0__sample26,CASE0__sample27,CASE0__sample28,CASE0__sample29,CASE0__sample3,CASE0__sample30,CASE0__sample31,CASE0__sample32,CASE0__sample33,CASE0__sample34,CASE0__sample35,CASE0__sample36,CASE0__sample37,CASE0__sample38,CASE0__sample39,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample20,CASE1__sample21,CASE1__sample22,CASE1__sample23,CASE1__sample24,CASE1__sample25,CASE1__sample26,CASE1__sample27,CASE1__sample28,CASE1__sample29,CASE1__sample3,CASE1__sample30,CASE1__sample31,CASE1__sample32,CASE1__sample33,CASE1__sample34,CASE1__sample35,CASE1__sample36,CASE1__sample37,CASE1__sample38,CASE1__sample39,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample20,CASE2__sample21,CASE2__sample22,CASE2__sample23,CASE2__sample24,CASE2__sample25,CASE2__sample26,CASE2__sample27,CASE2__sample28,CASE2__sample29,CASE2__sample3,CASE2__sample30,CASE2__sample31,CASE2__sample32,CASE2__sample33,CASE2__sample34,CASE2__sample35,CASE2__sample36,CASE2__sample37,CASE2__sample38,CASE2__sample39,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample20,CASE3__sample21,CASE3__sample22,CASE3__sample23,CASE3__sample24,CASE3__sample25,CASE3__sample26,CASE3__sample27,CASE3__sample28,CASE3__sample29,CASE3__sample3,CASE3__sample30,CASE3__sample31,CASE3__sample32,CASE3__sample33,CASE3__sample34,CASE3__sample35,CASE3__sample36,CASE3__sample37,CASE3__sample38,CASE3__sample39,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample20,CASE4__sample21,CASE4__sample22,CASE4__sample23,CASE4__sample24,CASE4__sample25,CASE4__sample26,CASE4__sample27,CASE4__sample28,CASE4__sample29,CASE4__sample3,CASE4__sample30,CASE4__sample31,CASE4__sample32,CASE4__sample33,CASE4__sample34,CASE4__sample35,CASE4__sample36,CASE4__sample37,CASE4__sample38,CASE4__sample39,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
76.747799,90.618308,93.404991,76.057288,110.21503,83.161117,72.894332,76.857842,77.445306,107.29666,93.576671,76.824449,55.145705,114.68468,59.56314,84.715447,57.343256,86.882725,63.738085,78.933774,86.391953,96.917551,95.560083,67.079908,57.960123,51.188767,62.219517,94.773402,116.91357,113.9421,102.99562,97.250311,109.83551,102.07495,55.310336,55.590615,88.213288,72.538221,58.110622,111.6136,66.889039,102.58331,99.355121,62.958153,85.578263,122.95641,74.14196,66.807472,65.251107,107.69552,63.503141,77.564801,66.760984,59.607296,75.041755,95.143248,85.98238,52.900679,98.065565,100.14923,87.63729,113.63994,112.02068,88.392277,59.141636,93.543337,95.300573,104.82302,122.59967,77.67631,90.44285,84.153373,86.942061,67.939061,59.2505,74.716936,76.190914,106.13752,108.27975,83.782121,56.43644,82.106328,108.92043,62.034852,92.500085,111.8637,77.494158,87.439136,85.030701,65.650709,87.208495,76.141423,61.061848,108.35614,57.562469,96.502122,71.019394,97.621312,51.72794,72.067244,106.53925,88.208819,63.730032,114.98711,88.214114,69.246398,76.9193,101.19126,66.345583,74.01664,110.08549,78.594796,104.19422,97.207556,93.652492,96.921175,70.157438,106.97801,111.48484,91.308369,81.332956,100.195,86.027632,72.644971,85.501086,85.4425,55.694964,80.154124,59.915574,65.372658,97.990327,73.710511,90.130495,98.308823,99.264647,91.523555,61.06778,87.547539,100.27318,89.724545,68.018519,64.101886,88.076424,99.113715,63.767499,62.601944,62.664094,100.57438,81.862585,79.659583,64.108402,99.047848,71.52387,85.270797,64.514166,98.720583,95.138135,98.599878,107.91794,76.692012,67.888611,109.37088,117.458,108.03533,68.596212,92.994012,59.502415,94.35972,109.79411,56.057255,94.977342,71.401635,78.66987,68.526989,85.147647,72.56749,86.950672,65.665582,85.430487,94.916722,63.350634,76.80038,93.759056,109.07978,82.807811,77.747015,94.464875,68.692011,60.576341,69.45392,98.844528,49.854691,65.592981,77.376102,94.886638,72.622269,74.207133,93.424913,79.22058,69.490315
61.144979,76.285823,95.133476,64.3152,109.02157,87.814594,106.89858,93.844586,74.925111,109.24661,66.240705,99.87021,64.963148,101.64367,59.964307,63.325674,57.315119,95.395525,78.698297,79.32677,63.653533,83.886848,69.408457,81.113046,69.969258,75.447785,79.309622,92.686106,92.090255,107.53677,97.424299,105.68208,96.484134,107.99197,63.389723,73.632768,103.40347,90.898918,66.25413,91.305774,65.59408,68.76024,73.264921,87.396435,99.008679,92.7167,67.371106,50.266634,56.54531,115.07037,67.206319,62.258194,61.302392,55.178043,76.837537,96.834274,75.115923,55.774957,105.3115,89.499579,85.438113,96.653444,99.050218,77.033069,83.547718,97.142661,98.347215,102.7778,92.474432,87.965849,109.55496,91.031979,88.948228,66.846189,65.714814,80.592521,93.547402,86.590945,98.279166,59.898748,59.429436,68.145743,95.432441,66.822687,81.043942,94.073492,94.118879,75.661426,98.080081,57.620457,71.009145,72.38876,73.805293,115.21975,54.797275,97.508104,70.632561,89.028155,64.58569,73.758108,101.94394,89.726594,57.209609,99.263207,100.08232,55.436707,76.791946,72.765511,66.761398,62.341459,75.205986,77.278723,89.137174,83.822176,68.392221,113.94506,91.652175,96.212875,112.11329,94.294659,62.739345,117.41942,114.54715,86.579422,78.611994,86.657246,71.645052,82.575935,56.236965,70.650201,71.460187,68.934109,101.28566,95.414411,99.18086,72.751058,52.495395,112.91539,107.57349,90.286607,73.173321,68.113949,80.017679,83.512009,85.670652,53.30177,62.109692,78.219757,77.944358,99.319641,79.379604,104.63059,63.165443,83.118078,60.295866,118.37533,130.1426,125.48409,106.50554,69.751761,83.95134,101.35207,102.40538,95.69011,51.825453,76.236569,55.237901,95.31742,112.09242,68.918426,98.772943,70.321415,79.851555,60.382496,90.771243,78.068885,75.936503,65.462983,76.472734,120.64947,63.310148,102.84921,111.3589,103.4597,108.71398,114.47731,94.111921,80.535368,73.890959,66.242359,88.382635,63.647275,67.779321,78.10593,90.984371,87.346223,102.218,88.835753,73.226899,76.349287
77.48338,86.073829,93.62942,81.576307,96.783452,92.531703,83.19832,73.125745,78.49756,95.40724,87.88933,88.169046,55.270165,108.34461,66.591154,88.688228,53.878188,101.49417,67.600185,87.593017,84.362303,114.50838,94.430217,70.033452,60.220532,53.470101,56.319797,90.95684,109.35594,116.23608,102.79106,116.50893,91.705209,95.813693,51.741655,67.153269,91.350976,72.867302,64.507336,122.80168,69.509978,104.00546,105.51573,66.339999,80.198793,130.55234,80.072281,65.826224,62.126962,105.13863,60.326602,73.083399,61.763531,64.713346,74.723571,92.384178,74.953103,62.248416,80.216049,105.39889,78.700464,112.21696,99.530741,81.083738,63.091646,82.720017,103.85493,105.80824,114.68156,75.864417,102.01917,109.39478,80.769762,65.161828,62.587565,83.504364,66.679357,96.722387,91.691165,83.442062,54.386468,77.05154,105.09523,66.49516,83.340052,109.12443,81.423716,78.813566,81.739749,62.179921,83.793404,72.792894,60.898326,103.89298,58.78057,99.291525,60.029588,106.23324,55.106795,81.556876,125.34536,80.994399,68.135898,106.96265,113.76132,68.340386,70.784205,102.6805,61.321923,78.081586,99.984968,74.728282,94.590429,107.83667,92.11626,93.665598,72.971825,102.00576,112.63088,88.410905,85.501431,99.913162,92.889199,79.66035,80.31834,101.00348,57.037749,75.24604,60.365616,62.238511,102.3579,70.191315,100.62335,98.229454,109.9759,98.227367,62.617051,97.538838,95.368119,85.119755,57.647816,61.764838,88.101462,96.126575,68.915946,62.279122,56.061236,112.09586,79.213699,82.404469,74.663908,86.218574,71.772568,76.954002,62.489685,100.14244,96.986174,99.818615,98.521303,76.584036,60.175111,104.65727,114.65522,98.470725,65.331282,88.104495,58.804803,83.423645,101.53988,60.514667,108.04068,63.363351,75.028634,68.007796,86.758122,76.6513,93.643373,56.317151,89.707473,90.926008,55.563861,102.78195,104.31109,104.7173,80.442745,74.688261,83.846965,74.404221,64.811594,72.586222,108.14794,51.964872,79.313515,95.650789,111.67564,77.586283,75.946696,93.942329,74.313421,64.76653
56.078788,82.793321,87.962698,58.607049,113.07418,81.296327,95.741604,95.362657,74.071577,111.2042,81.51563,77.200068,60.657177,90.568334,51.925986,62.978084,54.638744,94.699553,71.616411,70.522764,59.642971,84.478097,81.336454,77.373388,70.496978,64.428456,77.863113,95.06779,90.026127,83.063951,95.294665,97.793733,108.70134,114.04559,61.163934,62.627732,85.457548,80.017253,60.331856,101.20856,63.606835,73.679337,79.969444,83.176207,95.425495,92.160183,60.40406,58.212382,62.573806,108.66009,69.734736,69.931903,61.69204,55.007776,80.182308,99.007784,78.858733,54.149188,103.47061,104.56357,94.741983,105.53188,112.29811,89.803767,84.513275,96.997423,82.838314,86.944365,110.4819,80.996833,101.00094,85.996509,92.630788,61.278171,63.871342,76.447021,88.958577,83.906906,112.25946,63.254859,57.453642,68.448341,95.804953,59.136056,98.61755,91.984975,87.327272,85.512621,87.017294,57.501526,73.860262,65.418304,72.784155,117.34225,54.443792,95.364812,78.129348,79.844774,62.990123,60.566032,99.150507,74.123324,59.767083,104.26678,104.65148,59.692752,81.99858,77.523053,71.54776,67.718825,72.474396,84.196506,93.485769,88.163332,78.946672,98.316676,85.635444,94.205127,98.816147,91.246218,64.226372,97.768923,102.93483,78.681237,79.956253,76.349425,68.908676,76.197275,56.211877,76.077812,79.387477,68.701968,84.393364,104.09627,94.497128,68.63618,53.098692,111.92109,89.702491,83.590881,80.227406,64.740147,81.078979,101.38781,82.516402,59.630709,65.690852,82.633057,78.536362,102.30073,70.580679,100.1118,55.836855,79.935036,63.932108,108.00527,114.86779,102.17536,100.19403,70.555754,84.283213,87.527025,112.20893,96.299026,55.770576,87.011902,60.736221,90.707383,107.81816,65.878557,87.999353,70.803251,77.47684,59.736454,85.912846,80.828948,74.353216,71.228358,73.117709,105.67418,63.848687,95.545677,100.38184,117.51531,109.75453,103.74783,98.894002,75.583056,71.389076,61.369307,100.53561,60.84144,65.249388,71.19793,90.800467,81.979606,92.727221,87.68435,77.738775,79.442225
78.645341,79.963536,86.066152,82.417102,116.57977,93.365938,80.496128,82.677012,76.320258,103.453,70.114586,85.53883,54.211341,110.08107,71.117487,89.553596,59.464092,97.37832,67.339045,87.288216,87.831837,107.06489,85.686537,74.484465,62.738374,68.291034,67.035131,81.659211,103.76935,120.87482,105.1933,119.27312,96.680873,95.089936,59.588621,69.767455,95.390414,75.556021,69.418976,113.29497,69.062671,86.278731,91.491608,61.914494,80.185635,110.13381,86.794229,55.804226,56.569344,114.05089,60.437438,65.357432,64.158956,63.510183,75.588631,92.516712,67.355568,57.942385,98.462046,89.983954,76.069053,114.11883,91.109221,73.702756,60.861623,91.935308,102.52398,122.06155,100.15079,75.251236,104.13547,101.04992,82.485367,69.418221,57.343846,79.039642,76.288093,95.72607,96.746032,74.931662,60.885834,78.633957,111.73397,76.17589,74.676835,114.64753,85.354884,79.239652,107.11915,62.466546,79.37778,77.419634,67.00628,100.93706,54.204005,99.038431,66.416,112.48885,57.949833,84.752128,105.65808,94.74781,62.797452,90.875055,90.028951,68.538259,72.592456,99.283053,54.65632,77.820851,102.1084,71.725523,98.861732,103.22206,84.540471,116.88319,86.492695,98.417679,108.15477,87.760165,83.131974,106.07746,99.738793,81.359446,75.884261,94.524844,58.435828,76.995987,56.394888,61.750115,97.256338,75.469195,108.01951,90.855244,104.82268,102.97293,59.934068,92.89896,118.17542,85.028308,55.710414,65.9519,74.804194,74.806883,79.775799,56.830269,54.053334,100.61301,78.515369,80.676257,74.924275,88.269941,72.387139,98.662819,59.719635,121.14721,112.54322,116.51715,120.24474,70.280655,69.360151,122.10404,111.71091,114.87599,62.588546,82.837585,53.678992,87.997268,109.8295,62.310425,106.53543,63.118509,82.78977,67.914791,84.993918,73.111551,94.38318,54.19964,85.227915,112.90746,58.389887,98.167022,112.55951,86.635467,80.735852,88.438327,81.713333,74.385057,60.058957,79.505775,94.514657,52.867958,72.876551,91.00659,99.959913,72.014775,73.91604,93.707517,69.938748,65.296594
61.334407,83.87195,109.06847,64.909274,102.019,84.874902,92.597483,83.754068,79.96105,101.31582,85.870998,100.80112,65.262454,101.45189,54.715613,71.736894,54.660273,91.399283,67.902034,85.862842,64.02595,89.188042,87.877923,69.704857,66.21759,55.875041,66.428167,98.097264,99.449465,111.7038,94.762722,98.035735,95.623256,105.81999,53.30723,68.452069,98.330357,84.413063,57.121062,83.003954,63.748606,93.216747,87.719341,82.038772,93.908819,124.61512,60.944722,63.130161,65.262886,111.50615,64.821033,68.055796,57.565301,52.598294,74.727798,94.794679,81.878527,52.106946,103.94979,106.01232,83.007169,85.851371,106.34396,90.114312,81.152281,95.416227,106.5816,95.884615,106.38294,92.699368,92.213825,85.794812,89.303451,65.415724,69.997527,82.895723,74.336832,89.420993,102.52172,69.909378,52.770151,67.311074,91.26902,52.675359,98.567602,95.926097,77.708353,83.109304,75.243821,62.859792,82.170609,67.666577,63.952687,104.59136,62.499668,97.590726,69.930509,85.153038,56.961438,67.501191,102.57312,80.741036,58.227545,130.48466,107.10945,55.609769,74.307426,84.088382,79.608476,66.645924,79.834005,79.662612,84.19431,88.102796,77.630796,93.969288,73.39545,105.33534,108.36916,93.358433,69.334777,109.71767,91.031652,73.665428,86.808712,85.64358,67.22932,75.85836,61.22847,73.193084,77.673476,62.019538,91.626365,96.598308,92.546789,70.551014,55.130198,98.723491,82.864086,95.202534,77.44697,66.384375,96.851121,102.79972,69.189342,65.543639,66.52209,93.904986,79.947153,100.06953,68.616834,99.166676,65.809512,67.489213,65.351577,103.5372,104.74603,96.925562,92.940496,72.795325,74.975708,91.304416,108.07606,82.070644,56.783398,92.32915,65.376247,89.239884,101.33251,65.623506,93.270953,70.18907,73.009011,62.832054,93.844393,81.258832,69.48246,67.795953,83.868129,102.57654,63.036154,87.727128,96.33895,118.53657,110.4442,95.536639,98.353214,76.319246,75.489632,60.416999,108.32789,57.771434,67.041982,74.490282,103.01528,83.684287,97.668931,86.397372,89.326112,75.776621
71.428428,82.344635,83.31032,78.306634,119.35902,92.068503,93.82709,84.313527,76.31069,93.515914,75.78728,76.420454,54.139546,90.521533,67.01557,77.456395,53.775316,94.194811,73.846121,74.404526,83.179264,102.73988,79.007626,82.020624,70.089538,69.011328,74.453586,84.427474,104.6692,99.036036,101.77075,123.1385,89.973205,99.526638,64.602666,63.941007,87.020425,75.112961,70.965966,128.51935,71.628255,78.949216,86.385128,70.555486,87.769474,88.095995,80.844315,48.901651,53.73921,102.08941,66.859874,66.771607,66.182883,66.193611,82.7712,99.363969,73.605631,62.380533,83.162721,91.156189,93.553758,116.16644,97.950539,76.389087,66.595304,80.681247,79.783286,109.53553,96.088959,72.314016,99.184323,106.16421,89.380751,63.595969,53.339542,74.24082,82.842845,95.123359,96.731498,67.09723,62.65609,78.189604,103.98807,73.827816,81.45425,101.79778,101.67627,80.05262,100.83083,57.953653,74.4985,78.333166,68.622339,121.8836,52.223412,93.248771,68.862683,96.863321,63.21205,82.27935,123.3805,86.391317,70.468684,84.82467,97.187587,69.07356,83.470357,85.191292,55.634317,75.036737,98.187174,80.578603,102.30723,96.247323,92.3038,117.15973,94.012358,91.424131,103.78521,91.317796,80.214271,92.561239,107.98809,89.170232,82.545143,98.457073,65.838314,80.446437,56.443744,71.234574,93.97975,77.494688,103.21756,104.20887,113.96475,93.428702,58.170789,109.94044,109.24762,77.13158,59.227906,63.843398,74.756716,92.915347,90.128475,53.135196,54.656762,89.204853,74.721217,87.616666,76.131202,98.207205,64.977693,86.632624,54.483972,107.73278,116.93609,111.84675,122.08357,65.505267,72.114594,99.373347,97.098322,117.68643,60.815353,76.88317,52.035763,96.889961,97.486363,57.590237,93.606493,57.798743,80.974704,64.416699,87.830859,79.58847,94.363345,57.625193,71.89872,113.64248,58.437732,109.15316,94.711159,105.80604,85.279922,96.743595,86.622623,72.827857,63.022967,75.128063,100.53972,59.839836,78.70698,86.361519,90.269762,77.009907,73.719751,99.793236,57.282572,69.47288
68.201551,81.749888,98.449212,64.931666,102.16994,77.86057,82.914906,94.913951,77.602326,120.02891,77.605006,93.219417,62.425243,110.36005,52.78445,82.378662,61.484394,104.08332,68.425259,86.32362,67.884945,93.749039,90.670866,67.687805,56.545413,59.040981,62.079937,98.874642,98.70334,101.16022,95.455094,89.844658,108.71258,111.71455,47.45735,69.6038,95.670223,82.547077,53.428843,92.557079,59.505208,87.920711,97.344184,76.398537,83.47078,123.76901,71.214589,68.005095,66.982182,96.579146,57.992501,70.456841,57.074403,53.923226,74.041886,78.776082,78.279448,53.26633,105.02021,102.58364,76.975339,104.23722,110.3351,88.577649,78.007462,98.59547,106.75437,105.85831,128.58198,85.330251,116.72489,84.517683,83.745393,67.906099,73.003714,82.465593,71.944001,98.24545,103.26387,76.691221,48.144092,70.908951,93.423198,65.900574,92.536688,95.097712,69.431198,79.919802,95.390216,61.843403,84.959894,59.827802,61.955121,102.30598,60.529071,95.977511,67.883397,107.7524,53.916614,66.276353,90.705779,81.176556,55.018862,107.84129,105.84334,61.68227,72.968658,94.245271,73.792687,60.775235,75.955062,73.161383,92.683521,91.401275,73.273546,104.71112,69.093154,102.79079,115.64035,86.116343,72.826919,114.60263,78.3295,72.891834,75.521864,81.275916,62.584474,75.136156,61.110924,65.871091,90.828058,69.547844,81.999404,96.53731,88.883475,81.149704,58.162577,94.501829,102.80427,94.832617,75.585471,73.12112,88.306896,90.305683,63.543464,65.698564,64.298318,97.021513,84.741093,83.345804,75.8962,96.258853,66.886006,87.135361,68.881932,110.85953,97.224363,93.200005,92.215575,73.510149,76.488398,109.24757,107.88021,98.537822,63.723793,94.813713,63.847698,79.771653,128.01226,70.127235,106.40835,75.987806,76.710625,65.324945,85.824595,73.214953,80.100065,67.71222,93.367689,97.035371,61.829524,85.137996,111.08105,103.95889,99.611195,88.737198,97.065123,79.418474,72.160513,69.094349,96.592738,51.967711,62.875547,81.349104,98.270932,80.864494,95.08562,81.609364,91.178478,73.438865
68.334546,81.279784,79.991827,76.669383,118.57058,93.463231,93.840343,75.496389,69.236574,95.404339,83.745053,83.298022,60.252426,109.11618,68.86149,72.205773,53.406406,90.179352,68.90182,82.848504,75.160068,99.608176,77.212172,82.596371,73.807502,65.765636,71.941316,84.36808,88.149289,114.6036,104.24423,115.48092,97.490731,88.246665,68.214254,63.580235,89.715164,75.708237,71.437848,117.81765,72.038352,87.20885,81.988471,77.122444,88.440746,108.08798,72.16431,46.886506,56.382842,116.54534,73.505788,67.842942,68.81559,64.041615,75.883513,100.21479,72.322388,56.225027,92.81943,103.42783,94.430106,108.17686,92.012809,75.72394,74.196111,83.100456,93.506288,99.751953,95.540194,80.031575,90.755709,100.23859,78.747866,67.530943,60.960232,76.618243,86.713445,76.139808,96.995031,67.250542,66.229403,75.591735,111.95071,64.103825,75.656032,113.05326,97.485902,73.278626,87.5167,61.041853,64.225518,80.428133,72.53296,115.68161,52.567485,90.898238,64.754683,76.897639,63.445965,77.443738,123.32238,88.300909,66.135525,116.61197,107.22079,65.751659,71.772385,81.484896,63.804403,79.856561,102.15861,85.151143,91.024318,86.456093,86.788254,101.32059,92.759281,95.662682,102.63045,96.99268,71.631058,101.34846,111.83008,85.008855,84.592048,94.508584,62.980748,79.164538,55.146957,67.437883,78.088151,74.509686,108.55382,87.856195,112.21051,88.021726,54.673477,115.02705,95.095976,80.249348,62.290825,53.123693,83.852791,91.985827,83.945745,51.887473,59.463983,90.116503,75.949948,106.63649,68.699046,91.244484,62.191072,75.148863,55.841438,105.93444,121.44107,134.97504,107.37359,79.193654,69.50237,104.17194,120.45582,93.305343,55.819143,77.5618,54.088414,99.786472,104.66661,56.498735,101.83403,57.973387,80.697415,63.924404,87.033071,76.574562,89.594798,58.820119,80.32759,103.33939,64.072282,98.522524,97.219603,116.36729,87.199083,94.17488,93.43235,69.888576,64.105207,69.175618,91.008296,64.199215,77.018761,81.845639,99.502331,82.126483,90.552773,95.157894,61.974332,67.310529
65.852903,86.099366,102.54006,69.062171,96.082713,91.207535,95.912236,96.290564,80.914376,93.055826,76.940421,94.974822,58.656289,90.133043,58.115371,80.80597,58.068153,93.972703,73.376899,77.504031,75.113068,90.996297,91.344886,71.345036,62.119092,57.553516,66.228349,98.487226,115.62527,105.50867,94.522141,108.39343,92.713192,116.20568,47.634446,64.835846,94.396253,87.402524,59.732453,107.46252,67.341469,87.753565,101.38563,69.58247,87.425235,114.37734,72.637265,69.186668,59.584646,112.62884,54.917537,69.881533,59.20015,52.062568,76.324344,92.804994,83.00137,58.587773,103.30553,94.365603,69.798409,87.566028,107.87991,91.434712,66.550601,93.664043,94.560989,119.38856,117.22833,87.395871,107.68423,87.924957,97.06592,67.255648,63.109512,84.078539,76.073105,102.80791,95.954779,70.574515,52.186987,71.032989,97.00265,66.766347,101.38299,99.753629,75.231078,90.734092,95.932826,59.182522,89.435275,70.954528,67.020079,105.49382,60.36175,112.04909,74.561198,111.51945,58.250638,76.526311,105.72235,79.398737,65.254452,96.378517,91.050387,59.704487,83.963747,87.426817,63.117672,68.236322,76.032313,66.294185,89.882706,109.50716,77.937191,118.08273,70.307911,101.54919,96.916739,91.305073,70.064945,106.31965,105.9218,80.572287,77.389964,88.414181,59.83277,76.78144,62.631452,68.601794,92.890409,64.492665,90.018995,112.35343,98.106899,84.174293,59.801562,88.424106,99.414788,86.332995,76.350693,74.671953,82.03668,87.497282,71.83341,64.941746,59.782685,101.37475,83.230878,82.764004,76.532764,95.51678,71.226881,94.522906,65.82901,105.6297,98.582104,86.190126,100.65849,61.850305,74.291521,111.24267,105.62673,102.82414,64.21751,89.3229,59.297358,79.305722,106.80734,67.664292,88.418187,76.168659,76.067984,64.962889,80.455675,83.861516,82.685264,63.845261,74.178782,106.65584,55.54722,101.06225,114.85015,101.42675,106.85037,92.527962,83.443435,80.672054,69.425947,59.896147,110.08402,48.757044,68.358979,89.554215,87.590741,72.864468,79.989616,83.008919,86.645512,73.099911
67.21366,77.543301,89.094161,75.489559,118.96277,75.972117,82.004447,72.436614,76.794662,109.40482,79.231877,75.562892,60.1784,106.76556,61.600599,67.842004,52.393822,92.206264,63.017549,81.634925,74.700043,102.62676,86.635228,73.745028,68.8419,65.566184,74.762433,88.310666,91.113999,95.555129,104.38384,99.882527,106.43199,98.376427,67.418017,69.098222,91.199144,68.085322,66.144695,97.947077,65.296288,84.595424,66.136825,80.806944,90.689611,99.011001,68.846749,49.154192,61.494918,92.941713,71.854184,60.273991,62.361764,67.401207,79.857238,94.952966,66.656453,56.519558,86.739507,99.753302,96.744506,120.62931,97.793062,74.391761,75.775162,87.280571,108.74238,81.857377,91.992605,69.741985,108.11667,96.040689,82.415368,60.995333,61.033294,75.860888,72.969364,93.506523,99.927531,76.821803,60.455789,71.952837,103.01486,65.739456,73.116327,96.39351,95.598087,76.974141,92.259671,61.681957,75.918026,70.56524,62.86329,112.57479,51.235211,93.103469,63.975817,91.219233,58.890363,74.481106,102.99823,83.64025,54.190138,101.35472,115.07624,62.557534,73.827452,82.085386,69.622169,71.184749,95.863122,90.755196,106.72584,79.25496,90.362661,94.281365,88.063633,101.70358,120.16411,79.935339,74.617043,104.98196,93.177159,75.652698,86.211422,90.908468,70.772463,76.269744,52.63505,69.727085,87.189321,75.11626,102.24848,77.77657,103.9716,80.603106,55.077845,107.24847,109.34689,93.950363,53.253413,59.381958,78.337428,105.88566,80.507952,51.913206,56.56046,85.608835,77.229693,100.15338,72.857905,102.2204,60.021695,72.153521,60.181248,109.15077,110.71949,115.19547,116.86893,80.682245,74.754615,96.834712,112.83048,110.19682,56.540632,88.259424,56.18441,103.80057,114.45677,62.00078,98.558327,58.653304,80.272796,60.387503,99.054434,73.521581,79.117153,65.414494,88.13672,97.641491,68.469652,88.858881,95.138431,104.139,84.600708,98.442429,98.562085,69.357012,68.845598,82.239845,87.979174,61.795988,76.437509,72.896837,115.88981,88.628515,90.833167,103.25307,70.966177,77.258818
75.927479,87.212581,92.772193,65.791645,106.81754,102.20054,94.357325,99.623018,73.77478,103.32023,80.445126,101.14915,58.933132,98.895634,58.956506,88.814645,58.301885,103.9131,77.001472,83.764963,73.14519,89.827147,77.54297,77.398511,59.991807,64.13889,62.592341,89.248796,104.28838,122.79992,90.292081,118.51179,97.150514,113.64613,53.510104,69.0582,89.310354,94.917681,59.418751,123.20295,70.629454,77.488683,111.93935,70.055355,84.563662,132.89598,82.206568,66.450113,56.629151,119.36899,59.116242,78.731374,56.58469,52.817974,76.524617,99.60522,80.325638,58.159635,106.65656,106.27265,76.991384,103.09647,111.53661,85.528591,65.944044,92.963315,80.591234,123.60364,118.11538,88.420168,85.722937,95.412915,91.387635,71.059783,58.524015,81.820998,88.771069,85.928602,105.70079,61.20379,55.80968,77.068308,90.556791,58.373336,94.383904,109.48262,79.946939,78.541339,87.637512,58.390014,76.28586,74.353256,71.589052,95.076745,60.809549,82.562004,71.571516,93.85752,61.323743,70.483426,103.38863,94.100915,70.797014,106.8196,89.393624,64.812076,74.423337,101.99246,67.376785,72.785892,93.169314,74.15136,77.369972,102.65878,69.556144,112.9952,85.25763,96.983829,97.375134,103.21666,80.833475,104.99034,104.46554,87.304155,71.289068,90.862878,55.388889,77.829805,62.159978,69.987516,99.645517,69.703303,85.593267,118.96118,103.09203,97.110539,57.390887,107.58987,90.403191,79.487761,83.332642,69.454881,89.483153,81.417805,77.505428,69.091115,66.070567,100.89393,78.07057,86.127537,74.142373,90.440482,71.029024,83.08825,61.248825,117.32151,124.67719,105.25147,93.780273,60.85692,67.006355,104.3531,109.21388,91.657789,61.024532,82.595232,60.280328,74.992163,96.167792,66.061175,106.99232,75.036635,72.64762,66.315291,84.616923,75.50478,88.891173,53.350182,76.836689,118.60959,49.998388,102.05071,112.39454,115.64127,104.41496,90.75703,92.566361,77.934243,63.540765,56.532972,94.647582,56.218895,61.618125,85.435618,78.486157,69.532933,80.322327,82.725756,78.45539,65.328513
