CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample3,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample3,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample3,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample3,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample3,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
52.712355,58.014068,56.59056,52.654514,55.073519,64.329364,60.630545,59.586802,62.637612,58.557207,52.213473,57.609589,56.443495,58.763768,58.045022,56.866292,53.24819,53.961963,60.304863,59.451209,55.517249,59.041985,60.505656,57.334728,60.311176,55.480889,63.289882,55.84956,54.515871,54.187387,53.427165,59.588209,60.836229,53.083538,62.532475,55.548762,55.656302,57.427624,53.993821,56.985304,60.154655,61.619373,59.57757,54.199678,50.436489,54.777256,57.73049,57.728274,54.10815,54.621954,52.064226,53.139699,58.24355,55.05959,52.982378,57.313716,62.038396,53.858862,59.473053,53.071653,55.496905,60.313446,65.454279,60.899089,62.128998,55.081843,61.811296,53.164004,62.205162,54.363268,59.300112,58.459093,64.444673,55.81466,51.870547,47.966206,53.598201,55.802592,59.224177,51.384028,55.452456,62.520451,57.101961,56.977622,56.600922,54.15695,56.692785,59.721493,53.2347,59.758438,57.77183,53.565454,56.340493,62.716729,54.678428,56.484306,50.464755,61.643437,49.365535,53.291484
59.30992,56.886111,55.139703,58.76064,58.305773,54.686946,53.802132,54.613857,53.128834,52.881677,57.147984,52.781921,57.943611,54.850151,56.496601,54.347553,59.32936,59.709866,59.005135,51.291992,57.386655,57.041343,54.805474,56.096476,58.797207,62.75276,55.765884,58.767588,58.594635,58.243011,63.42028,58.335326,55.511337,61.125402,56.804,56.436536,58.712021,55.109111,57.091285,56.541737,51.592325,53.741793,60.658038,61.205505,61.295951,61.999945,54.47143,57.673143,60.739315,56.948804,64.866232,57.312578,57.507614,56.579838,62.646663,55.419982,50.120873,53.562379,58.945744,63.721217,56.334386,57.578766,57.696213,49.782586,52.010466,58.139198,52.301195,64.423544,48.959461,61.221922,53.541112,53.701399,54.275081,62.407809,64.389804,63.731385,59.528159,56.444861,57.839412,62.098577,54.150111,54.310069,59.940305,56.259603,58.563709,61.570803,59.110054,56.254231,61.512247,54.505278,51.985654,57.730432,60.96502,53.579877,59.958158,53.018557,63.896935,53.837569,63.448835,59.332164
50.677,61.793784,55.63773,55.460826,56.284932,58.84793,62.119274,57.828316,64.32912,60.369532,59.844211,59.751285,57.29861,59.415946,58.655973,59.608409,51.577856,54.925329,54.850617,62.411412,54.100416,58.877748,55.323484,56.273934,56.019661,55.923593,58.706404,57.738154,56.80532,53.394784,54.344377,55.181356,61.609754,52.861101,59.443348,55.473319,60.719429,55.691997,58.836812,56.044057,60.449077,59.797341,54.776376,55.527297,54.781202,53.949335,55.45646,54.677596,51.260299,56.601869,49.909557,56.836533,56.76127,56.244264,49.320801,57.058453,60.038362,62.966658,55.832156,53.996573,56.542178,57.787786,59.208019,60.377058,64.614443,60.03985,57.656315,51.169215,64.699564,50.726872,62.679775,60.423818,59.011361,55.923881,52.092061,50.223952,57.226617,56.202943,54.476561,51.605818,58.360388,56.748037,53.774988,53.938035,52.739617,58.235695,56.683369,56.474337,56.126451,59.940085,58.834194,57.34477,53.632538,58.277292,54.733676,58.236169,51.386466,60.62952,52.307896,53.38072
60.832798,57.080235,52.431954,57.364745,55.634471,58.581231,49.194047,55.447308,53.981972,58.8923,54.893496,55.021988,59.059683,60.473148,55.899223,54.542592,60.870584,60.146042,62.298946,48.925546,56.550347,55.901394,56.592729,55.937957,55.101934,60.570446,61.064987,55.308011,52.281588,54.220103,61.053023,56.529455,55.930375,60.414513,54.369702,56.472926,52.82544,57.428413,52.897554,55.712596,56.441871,54.813675,57.105595,55.527221,58.477108,62.608201,56.251214,60.136018,64.656916,53.864059,66.520557,58.698794,56.962495,56.07098,62.67712,54.634722,53.883187,49.137568,58.520151,63.41366,57.728815,53.457821,58.123396,51.325282,54.184457,51.857358,57.949418,66.070938,52.083044,60.921309,50.035719,52.665496,55.862613,60.513137,61.649294,60.326429,61.551398,52.263073,56.931086,60.700321,57.714616,59.189589,63.157173,55.229699,61.980634,55.481042,56.606697,59.637992,59.273293,53.230772,56.788367,54.346486,62.837034,51.885922,62.23104,53.992913,62.008161,57.636725,60.263795,62.054726
49.75456,57.149029,59.163572,57.468907,59.188249,61.263919,66.134355,56.074922,60.971996,53.744808,55.925244,54.041674,57.144729,56.120739,58.764482,58.818015,54.964151,58.465331,55.108395,65.340875,52.816332,57.318262,56.185953,55.103528,62.128619,57.740334,55.937482,61.18805,60.808165,56.403868,57.302699,55.780913,59.950438,56.332216,60.101913,57.859972,62.139026,56.984463,60.010763,58.533523,56.557749,60.251641,60.077075,60.637586,57.656696,53.941919,54.453278,53.687615,56.387914,53.14863,56.723388,57.099768,60.469247,55.969315,57.202433,57.299559,60.312285,60.703998,59.912017,52.64259,53.536118,59.594454,60.064487,60.850558,62.644549,62.378006,56.129145,53.928406,59.888341,54.036841,65.464127,62.273165,58.073449,55.772128,56.200608,52.625077,57.239233,61.234686,54.435719,50.355177,54.659544,52.697953,55.664741,59.048986,51.357261,59.632409,62.090738,58.912003,61.549941,60.808064,57.864495,55.864739,53.721527,61.177541,53.022835,59.613285,51.79888,60.479043,54.676134,51.45103
60.692714,57.555944,57.190322,57.066527,53.379849,56.28181,51.472436,58.86979,56.127975,61.380997,59.803175,56.085515,58.498852,58.767126,56.060035,58.58748,54.89894,54.360066,60.141036,48.939823,56.975945,55.677627,55.896973,57.128157,51.925027,57.529639,61.403099,55.108162,49.844973,60.175976,56.900588,58.062144,59.331919,60.029996,58.821749,58.347466,57.507857,57.143166,52.626825,53.620537,57.028318,54.586765,59.385983,50.387689,55.128642,60.373968,57.069704,62.139912,60.372011,60.422516,56.753932,55.122643,51.639128,54.362752,57.893378,55.049417,54.546932,51.00874,56.423092,63.882907,57.817356,56.007826,55.82308,48.654456,56.53134,55.707104,55.934677,60.170819,54.905106,59.320544,53.731828,53.682892,59.080705,60.075644,57.102655,56.527222,59.119318,50.44375,60.790269,62.114153,59.894885,61.013261,61.132778,51.206939,62.691494,53.320229,54.183824,59.284374,58.348232,53.627246,56.040967,54.059258,62.544656,54.61973,64.567506,52.384271,65.204531,57.943447,59.598447,63.576171
50.605616,63.893165,56.276713,56.469457,58.120077,62.57679,64.247612,53.19873,63.507506,56.4373,51.169827,58.491686,57.392982,60.616712,58.367554,53.115746,55.076178,60.129534,54.22916,62.431662,55.241158,59.188225,55.524917,54.532327,64.264954,56.850337,53.657936,59.57128,64.036017,52.499445,55.202364,56.36991,57.151465,53.074095,58.183085,55.727337,57.933294,57.144209,59.900607,61.177154,55.427844,62.003541,54.124558,64.889818,57.966518,58.252332,56.122746,50.050147,54.482345,53.871953,63.988416,57.18406,61.607955,56.198578,57.659792,59.431934,56.786865,60.499701,64.622102,52.626733,59.119355,61.580999,59.695466,58.915716,59.098056,61.880689,60.325774,60.710629,55.217717,54.560981,60.348035,62.042929,55.170209,55.608184,57.030121,55.944168,56.757209,61.023275,50.690143,50.930865,53.196536,52.910899,55.155568,59.758661,45.899495,61.115171,64.669203,53.874376,53.74871,63.002243,56.414062,56.691437,54.533858,54.539672,49.604123,56.659233,49.977852,60.978804,56.552265,52.933129
62.300124,52.169316,56.382865,54.03238,58.637156,56.662754,51.133821,60.607349,55.575643,57.643847,60.600691,55.253203,58.315781,53.688286,55.673201,61.581324,56.574297,58.585644,60.591455,51.861258,57.64015,55.235805,57.0107,57.952114,53.470557,56.160453,60.724729,51.457413,49.159134,58.211024,59.432053,60.066658,60.739718,61.023122,59.326148,57.413303,59.372886,56.617739,53.111817,50.624343,60.269709,52.928357,61.612936,52.25943,56.01031,55.406421,53.434945,65.653214,59.612826,56.187098,56.241441,56.215338,57.46521,57.652482,58.498055,52.421771,56.373641,51.310775,51.931207,66.547648,54.943342,54.783074,61.331447,60.916044,58.345834,55.080642,53.039922,56.583013,60.12219,57.295103,56.910371,50.335431,60.915601,59.138833,57.355275,55.756435,58.529012,46.962192,62.36924,60.516865,58.703842,58.822162,59.52423,54.271685,63.6702,57.450345,49.769819,61.888379,62.543774,52.670277,52.037461,58.605973,63.277646,57.887277,62.669611,56.388183,64.290773,51.751955,55.802025,61.946473
49.319623,63.660818,54.507426,60.082183,58.297826,57.296157,63.359807,52.114888,59.85593,56.803599,54.833711,55.854586,60.61094,61.849051,58.86377,53.782231,57.388416,58.012126,58.511694,62.860219,56.873726,61.06483,53.709737,56.192404,61.209847,65.644983,59.050814,62.744642,62.372573,53.631477,59.719164,55.777606,55.691322,55.446477,53.96786,56.432767,57.039255,50.644533,61.635415,60.466791,52.049135,60.87121,54.736722,60.048841,56.602,59.35884,57.979189,48.624306,61.861398,55.94698,57.622304,59.622127,56.79001,54.078287,55.300512,58.185515,53.104285,61.649812,63.801553,51.233313,55.527775,56.165519,56.911047,51.3659,59.238163,57.451522,59.42566,57.328817,55.356735,60.229644,56.884225,65.298968,54.205472,58.897635,56.909143,58.141773,61.189917,64.013512,53.574628,55.23801,54.867192,55.836779,57.2695,57.219715,55.262749,53.874704,64.711933,54.461219,57.078608,58.503911,62.049744,49.675866,58.285256,57.26466,55.413061,56.028176,55.419997,65.259418,56.843162,49.162269
60.279563,50.481081,54.971683,55.213431,56.207601,59.112093,53.130049,57.001007,58.338555,58.624356,56.475963,56.522893,53.509478,53.750941,57.828048,61.2755,56.800025,57.10078,56.201573,52.285239,53.444383,50.816054,58.163355,55.471011,56.441936,56.394175,58.811421,56.007157,56.547566,57.051395,54.394884,60.072387,60.288545,60.015962,61.709444,57.765345,60.176518,63.49657,51.204614,57.016747,63.100957,56.011876,61.570188,57.360777,59.717249,56.332005,59.298491,64.221746,54.344171,57.576198,60.687257,53.733184,60.430433,59.924496,57.475268,55.587787,61.673385,50.204061,58.354015,63.465434,57.922814,61.185794,61.033207,59.719684,57.768892,60.055213,55.471289,61.044689,58.763728,54.205216,62.724148,49.780766,59.451193,58.247203,57.259946,56.188723,57.154339,48.72861,55.475661,56.684439,59.941701,59.639957,61.708598,55.493493,58.735412,61.288178,55.015425,62.89666,60.71626,61.211162,50.728497,61.007281,57.881933,55.370393,61.293797,56.625618,57.891985,54.901194,58.96584,62.848199
54.976229,65.62715,57.426977,57.549245,56.364261,58.918242,62.478625,56.206953,62.587998,55.351143,60.537599,56.766422,59.393251,61.98824,57.871039,53.79481,56.121631,58.373221,62.171604,61.258153,55.530082,65.414283,57.12224,55.575587,61.028339,60.661498,57.695755,60.227405,55.259657,54.322312,64.057651,54.865217,57.285853,54.610087,58.428624,57.761659,57.458293,49.017923,62.851909,56.926812,51.052196,60.230505,55.53442,57.456359,51.75968,60.440386,51.520675,53.903222,61.312949,49.2753,58.442848,59.944728,54.779734,51.410034,57.275825,58.11084,52.88659,59.503958,60.152108,57.929453,55.998909,56.132028,55.607874,53.923371,57.493387,52.950027,56.52543,56.581481,52.233082,61.284182,53.488874,63.054296,61.159976,58.540643,57.336561,51.151872,58.777987,63.334294,57.518746,54.602021,56.21365,57.162916,56.714716,58.849416,52.949577,55.611782,59.101468,53.978147,57.940468,53.346554,61.980394,53.67083,56.326262,59.709849,52.328837,56.280887,57.695098,63.088601,55.728116,55.312955
59.053723,55.516221,53.869274,52.999487,54.770343,59.005374,55.165777,58.680559,55.733435,57.340654,50.201058,56.828284,59.743884,58.085346,58.944157,60.004311,54.533508,61.117192,57.237871,57.004509,57.4315,49.413939,55.922424,59.435206,53.038296,55.058136,59.970427,57.232871,62.171394,56.158442,54.582756,59.676605,63.354363,59.997965,58.03436,57.02744,57.562945,64.462169,46.735024,59.528883,63.133692,57.559457,58.209727,59.218216,58.119626,58.838926,60.6974,59.10642,57.88985,61.80807,61.013975,55.491272,58.872315,59.166607,60.519077,56.803284,57.001913,55.361201,58.303307,61.346473,58.648842,56.44104,63.423581,58.519428,60.982259,64.898524,57.228,59.560294,60.356345,54.369666,63.074946,54.96899,58.550485,59.326893,54.652374,60.277923,58.53426,50.296394,57.464355,59.157234,56.633515,55.824092,55.798085,51.794103,60.69897,59.68172,59.576123,61.536772,57.645166,60.353017,50.525975,57.38846,62.431946,52.534616,66.155142,56.553919,54.039003,55.586083,59.698895,59.163773
49.681196,62.948358,59.936494,63.968214,61.593986,58.305104,60.8546,55.614973,58.198793,57.271986,62.765222,53.99615,54.843315,59.222543,58.758669,58.208029,57.509722,54.58335,55.977467,56.812906,55.839714,65.20561,54.615652,54.517453,61.901415,63.856687,62.06085,56.07298,51.127222,55.53932,58.797964,55.985166,53.142291,56.531467,60.898204,58.694423,61.284644,47.956729,67.805675,54.779231,53.074382,53.189635,61.224778,54.092287,60.692867,57.871313,52.442962,59.665806,60.283405,54.062277,52.847421,58.164518,60.830212,55.301021,55.756463,56.168257,59.758069,58.009307,55.704011,54.659423,53.694691,58.103316,53.304454,53.997602,58.732111,53.651387,59.507983,61.982394,56.286776,56.76931,54.715978,61.334614,55.571051,55.507424,64.013163,55.64109,58.53935,60.403585,56.040345,53.332435,59.298698,56.560141,64.227252,59.271284,50.479828,53.910183,56.955218,57.649031,63.590021,56.895007,63.854476,51.003719,55.942679,61.79493,48.599043,53.402087,65.326172,62.892632,55.401139,55.575318
62.655116,55.323981,53.67055,51.297826,53.303127,60.816189,49.897262,60.122019,59.857255,59.337339,55.238686,60.436895,65.660442,57.063453,54.541854,52.802734,56.557504,60.439609,63.361965,55.607415,57.256365,52.854634,58.913446,56.205214,58.455794,52.718561,51.615163,59.695782,63.347893,56.364922,59.266222,56.558741,64.289068,59.166161,56.353453,53.677713,56.726276,63.299224,51.610802,59.27009,59.100685,65.018426,54.969707,58.239224,55.421074,55.283476,61.332309,52.051098,54.096207,58.172819,64.20166,57.355451,56.59848,59.107421,58.497129,55.31407,53.65171,54.852735,61.244296,60.013057,61.499104,60.719243,64.234564,59.021024,59.134419,61.56901,53.666307,58.525092,58.467284,58.395274,60.543471,54.143055,61.28386,62.775572,51.588048,59.262123,58.189561,54.1845,57.17918,58.061853,53.264943,55.524698,54.97755,55.913056,62.769463,64.540613,60.149541,58.291093,53.862673,56.574244,53.778667,61.812194,61.72035,50.154169,67.305388,60.197442,50.595371,54.938419,60.402735,57.822407
49.239002,59.529374,58.938331,61.128627,61.561176,56.92077,65.47327,52.584822,55.361618,58.611439,58.719641,53.85918,49.023814,61.185427,57.442246,62.014616,58.02358,54.930427,53.296166,60.353697,53.724949,62.166812,53.44249,57.661655,56.917338,65.762117,67.479533,58.4894,51.150198,55.863472,59.231442,58.244515,55.348577,58.677752,57.422965,59.279546,59.865567,53.524657,61.304794,54.939523,55.732321,54.082227,63.332587,57.011801,54.710437,62.897039,50.117724,62.287761,60.451151,57.183588,53.998332,57.729741,59.309475,55.098051,56.762492,59.754369,59.694497,57.583427,61.093498,60.81327,53.370718,55.727302,53.700289,53.570085,59.360244,54.832382,57.893177,59.410184,56.258672,56.091897,56.94991,59.615148,50.989506,53.650297,61.108358,49.694726,57.574159,58.002281,55.791696,57.586397,61.300564,57.291784,60.419128,58.021012,53.075198,52.510487,56.9801,57.700649,62.970453,59.974892,57.820304,50.616396,52.905537,61.703325,55.059347,50.535245,65.971306,60.042304,53.543976,60.225915
61.62536,60.054027,52.11345,52.896804,56.37246,64.297649,54.398197,60.260352,60.207999,58.655966,53.587451,60.437865,67.847091,54.59658,60.544781,56.823636,51.382952,64.436563,65.975596,51.544874,60.461464,54.173845,61.045494,55.911382,58.719483,54.344918,52.305478,54.257214,61.603566,58.766755,59.008803,60.965529,59.821098,55.300233,62.977929,56.486473,57.272545,58.748812,51.940927,61.037716,59.037364,60.987541,52.442929,59.303501,59.046294,53.987084,61.822314,56.228429,58.007876,55.529908,65.067099,56.451016,56.027576,58.357643,58.303517,50.650168,58.007558,54.264647,55.679039,55.071296,57.977641,62.058288,63.320309,57.841282,56.868622,61.941496,54.664543,57.852465,57.026332,54.609873,59.082202,56.715121,64.849077,60.815155,53.967281,62.18839,60.844116,55.689607,55.348094,54.279121,56.236291,55.116623,57.853775,56.904155,60.055166,62.030776,58.297534,60.08918,60.561649,54.05353,54.90975,60.136979,65.711921,52.010606,59.147817,62.751744,49.405409,61.836396,62.555146,54.358745
55.229606,58.680777,61.175213,61.320229,55.630924,54.944319,61.656683,53.092846,64.646552,49.693584,59.611257,51.570266,50.134903,58.407267,56.673901,54.892612,63.011446,54.02968,50.847472,63.134777,51.69299,58.88799,50.753483,56.780287,57.147481,64.74174,61.841785,61.010335,52.296697,56.448533,57.932294,54.246397,61.245394,60.992547,52.261805,59.748642,59.452768,58.364383,59.699754,53.76906,57.093638,53.844309,65.688872,55.595144,54.089909,63.110779,48.983641,58.706337,63.462388,58.150952,50.354738,58.022397,60.405092,55.3058,56.702952,61.122739,55.544422,57.261379,65.50981,61.03179,58.649699,52.447165,58.936292,57.841479,59.596195,50.138144,61.852559,60.775739,58.153261,61.154645,57.232932,58.838704,50.200406,55.523176,62.621442,51.689287,54.184281,56.239217,58.587481,62.829619,56.378123,62.947814,62.455143,55.355799,57.027994,54.408105,59.297401,58.413025,57.00358,62.228672,60.113848,53.426704,53.066556,59.858705,56.787403,48.28753,66.247711,55.931981,52.66797,61.184664
56.009332,57.322647,49.093985,52.813375,61.876622,64.418642,56.924893,59.226803,53.821829,67.338871,54.745713,62.173393,66.064891,62.969468,59.256531,61.907795,50.300905,56.509097,65.480316,54.596942,58.862993,57.395153,62.723557,58.131331,61.978146,53.51555,60.009092,55.527103,61.356429,53.059385,58.962644,58.803842,56.511518,55.336876,60.144307,54.757269,61.02769,53.537155,57.267997,57.71875,57.201215,63.024881,53.453911,59.955383,58.952839,56.855532,63.920619,52.595726,52.818237,55.366073,68.938441,57.840834,58.821756,58.732932,58.759229,56.366466,57.917794,58.097254,52.224505,56.928402,53.945792,64.446941,61.729092,52.300873,57.047892,65.964899,52.957997,56.579185,56.886854,55.318544,62.208736,55.899207,66.570647,65.002814,52.402817,62.524329,65.568763,57.418802,57.721323,50.741141,57.496581,53.349244,52.694634,55.189206,56.515613,59.499881,56.948907,56.816886,62.272175,52.094682,53.36325,59.672208,62.110426,58.686912,60.635613,63.633784,51.802508,61.938194,61.019652,55.445261
56.71184,58.208939,65.332771,61.800742,50.63172,54.564899,59.494825,53.051243,64.714025,54.144685,56.606622,52.503585,51.743379,54.206904,59.283082,51.563055,60.698592,63.663745,54.196441,57.129984,53.855966,58.000364,53.245273,56.651913,53.461743,63.433678,58.570574,59.809059,55.418424,59.095351,57.677047,58.211621,63.170514,56.748236,61.980529,60.563393,56.0703,61.913676,56.967892,58.215478,57.774795,53.398626,62.668953,56.160051,58.506766,55.716013,50.174849,64.679768,64.377259,58.005051,51.75639,57.475655,56.538158,51.119209,57.093888,53.577698,54.486143,53.639523,66.121494,63.521301,58.350378,46.762101,59.028361,59.614579,63.604,53.441965,61.368109,61.582406,56.582283,61.99907,53.790204,60.366962,51.469262,54.62161,62.105387,52.090247,54.42705,54.879818,52.363016,60.575037,57.132207,57.914562,65.767859,60.266412,55.522366,60.094784,60.766973,62.594023,54.404932,62.026991,60.044671,54.257116,60.696418,54.872979,57.032196,51.618616,64.415933,59.372881,58.216106,60.02982
55.253212,64.933841,51.054294,53.243214,63.490271,60.834129,56.119806,62.183095,52.076283,60.008455,59.950989,59.834928,62.196006,62.436682,56.155908,63.117257,56.83845,55.071281,60.601004,56.41522,60.798601,60.713096,59.966834,55.388494,62.482747,57.800336,57.639131,60.674263,59.834736,56.662916,56.00788,60.171032,55.461986,62.844967,54.392919,51.775882,61.402882,50.600406,57.973374,58.901011,56.91506,62.826873,56.799346,60.712225,56.880636,58.913913,61.736179,53.238924,54.131462,51.679154,64.714004,58.727692,62.213728,61.376631,61.136799,63.278701,58.653549,58.34874,51.608716,57.029676,55.223054,68.624208,56.658236,55.055601,56.691637,60.866856,56.443935,56.768022,58.52251,50.261237,63.804188,56.071396,63.65483,63.442254,56.293851,57.281924,59.849369,57.391162,61.624028,54.774027,55.56362,57.534777,52.369961,51.997291,58.589106,53.875355,57.647314,54.619393,63.030608,57.308671,52.835507,55.759229,58.545993,55.622559,58.422867,60.160524,52.824156,58.504129,56.322696,53.667317
57.465567,52.761278,59.744941,60.583583,55.444654,59.795945,60.363827,54.429372,65.366498,52.530546,54.687883,51.516496,58.944228,57.168281,58.774008,54.284987,56.766421,61.192035,56.450132,57.558147,50.639115,56.301449,49.695615,58.984499,55.346565,59.742245,63.331346,54.527598,54.874972,57.282069,61.945806,51.956221,63.040149,55.640457,64.086397,62.857718,54.262209,61.841311,57.40015,55.045561,57.882891,51.522648,57.285445,56.387859,56.550213,61.482821,55.012016,61.281832,61.843017,58.784463,53.777331,53.206584,55.503947,50.703492,55.459905,53.544269,56.199065,52.823337,68.255927,59.208226,59.572136,50.48303,63.803419,58.683331,57.58368,55.042088,59.81907,59.506819,59.562435,62.611806,55.538936,58.983335,55.484223,57.247158,59.715267,57.251593,61.462028,52.433152,55.463838,59.047717,57.903809,52.64159,65.410132,60.783261,55.746709,62.22317,57.183929,62.253908,56.470805,59.844212,60.94271,59.89974,60.760091,58.280613,60.376336,55.581181,63.265757,56.687859,58.408326,61.326398
54.921678,62.213412,54.227787,56.696052,60.352423,60.09361,54.239002,61.14619,54.9307,65.38118,56.712712,61.029241,59.283131,60.71218,55.402746,63.06193,53.616983,57.247019,62.779845,59.28102,62.072106,57.647607,60.464533,52.451289,60.905053,58.459474,55.126278,61.988268,58.98417,53.589558,55.099294,62.807381,56.900943,59.556522,56.929548,54.343651,66.583812,56.329889,54.100043,59.810436,58.163979,66.714202,63.216278,61.272169,58.575245,57.29211,59.718928,54.857147,61.157853,57.145942,66.391234,61.305492,61.003848,64.347078,57.691593,58.558327,59.267175,60.590455,52.814229,60.566431,57.656261,68.27871,53.576294,54.828292,60.387467,62.521733,57.082778,57.615894,54.135831,54.748806,62.624748,54.281258,62.679119,55.206573,53.677926,54.77753,57.606184,61.943703,58.428673,56.939624,59.206292,62.917113,56.577294,51.840823,58.040239,55.028962,59.183374,57.265888,63.388491,56.664424,56.887585,53.59854,54.75511,56.409614,54.389154,56.832947,57.055439,65.67161,58.839316,53.180073
57.263619,59.593098,58.814312,56.309501,55.690484,59.375252,62.586533,53.117092,62.345899,50.108432,59.920567,59.886626,57.573304,56.128518,64.261071,54.763178,59.647732,59.034921,56.359913,56.610097,53.292816,60.806244,60.061484,61.43775,55.88883,62.807524,60.978701,52.239138,56.382147,57.352626,62.311108,54.456267,61.302424,54.835363,58.581358,61.081173,52.219212,57.934896,59.748816,54.259364,54.597125,52.635324,52.892594,54.731545,53.362648,60.215179,54.968251,58.335023,54.497232,55.360919,52.224405,57.119846,52.693999,50.847504,61.905137,56.449841,51.995408,53.975763,64.031192,58.855615,58.583919,45.879646,64.556327,60.100257,57.42184,56.235204,56.366131,63.552605,58.635471,61.922469,55.962969,65.162556,52.390673,65.742518,60.675921,61.100401,59.713097,53.695546,51.968837,54.204534,55.736317,51.647734,58.491734,59.656002,59.466204,62.025436,59.695965,62.459956,54.186982,57.192349,54.12912,57.062385,65.268409,58.476217,60.908504,58.254517,58.614164,55.118707,57.689034,60.935463
55.45575,54.938141,54.162196,63.391585,58.269024,60.02143,55.815009,57.845604,60.28481,65.417522,56.852902,55.197516,60.057652,59.756292,55.36411,60.697972,55.301452,56.016301,60.43327,56.811809,55.652334,54.259114,53.662413,49.209137,61.180992,57.464125,57.672086,62.217824,57.317048,53.200877,55.320428,62.996329,55.858157,58.104059,61.805362,53.766812,66.276836,53.193364,55.832872,61.663585,62.222847,63.863622,67.344655,60.762843,62.717204,54.946136,56.759152,56.901271,63.897327,58.134278,65.579386,59.548201,62.944674,63.212362,54.28969,55.363367,64.869956,58.414206,58.794689,57.66368,56.365326,69.261435,54.656537,53.976946,62.594282,61.98849,54.79407,59.214976,56.376069,54.433083,61.547498,52.46831,62.228842,51.264404,56.851711,55.754561,58.540559,59.87446,60.490221,59.796731,60.277463,65.736478,61.602479,54.664343,56.387155,55.838319,61.324588,54.648219,62.663089,59.982048,60.172449,56.047831,52.894155,56.651183,59.352105,54.45661,55.603647,60.864929,55.53864,58.635862
59.335499,64.510463,60.561214,53.448421,58.715171,58.997716,58.994547,58.524671,58.506861,54.623008,57.613722,56.933034,60.995569,61.545414,58.788384,52.13166,59.259003,63.182719,57.95476,59.30669,61.982561,64.509947,61.21259,65.160032,61.589921,58.653948,59.25438,62.552979,59.356781,61.482027,64.688639,51.131267,62.507175,62.325262,58.27378,61.629378,50.324419,61.595186,58.863028,53.741122,53.842478,53.173507,51.226599,54.848688,53.427824,62.59143,58.938124,59.287627,55.330202,55.90597,52.307301,57.769211,57.157911,52.054318,61.407599,60.354987,52.055386,54.45845,60.775039,64.910047,59.330608,49.003146,62.845039,56.872367,56.426213,56.514207,60.891129,58.798986,58.46411,59.670727,57.493665,61.847161,58.728676,65.04266,59.426562,54.277051,59.757812,52.461338,57.284057,53.721618,56.317052,54.089828,59.210187,58.373746,57.766055,56.405403,56.595642,62.169198,56.578061,52.496864,54.651947,59.010132,64.603673,56.801571,60.064228,55.956095,59.867667,57.744665,60.947618,56.207778
51.491956,56.39602,54.116989,62.02921,55.760426,58.52774,59.821511,55.707711,58.605401,61.720571,55.427724,56.909309,56.588529,54.098655,56.129166,65.401078,57.468625,52.192915,61.832397,55.584601,51.076718,52.927391,54.76123,53.437983,55.102363,59.138867,63.602246,54.429203,57.279676,55.776584,53.749751,63.220286,59.064453,50.918048,57.264324,55.674551,66.066498,54.505842,58.280913,58.199153,60.648328,60.247088,65.128852,59.42761,60.054533,56.180813,55.28165,58.595159,64.142549,55.95259,63.524047,56.256545,60.472821,59.999209,57.798097,54.062771,59.350134,55.744371,59.773168,52.358806,52.897522,68.552698,58.278769,59.710608,60.590029,58.220382,56.847508,59.569634,60.989532,56.878828,61.533694,55.48934,59.125127,53.567031,56.86336,58.817523,58.965823,60.395346,56.745875,59.755363,57.016155,58.945447,57.672829,55.837519,55.533811,63.776754,58.451975,52.6246,62.111738,64.829568,61.728516,53.845074,57.615097,57.269237,54.943987,59.208124,59.711648,64.064196,56.323172,59.33029
