CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample3,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample3,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample3,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample3,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample3,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
51.262526,54.885434,60.752248,50.139707,52.790594,57.538621,57.978703,46.876786,55.083421,48.729573,52.386588,52.456486,46.640741,60.876531,60.264448,45.385284,61.892057,62.637555,59.452347,63.976982,57.425396,49.3166,57.549473,60.957029,59.916745,49.940204,48.215783,57.404323,53.321342,64.992079,54.612966,60.462826,60.656305,49.502555,51.660715,52.126913,52.045889,50.257562,52.591311,55.084458,58.905812,54.326388,47.540824,52.395215,51.503615,60.63838,51.854887,48.867918,54.661089,59.75021,58.542977,58.064317,52.73978,51.708387,58.691954,45.281899,48.645228,59.392775,56.062445,60.327598,55.133175,48.777838,58.076508,62.436217,48.930226,50.507249,46.174255,48.0769,53.803844,54.261867,63.357455,59.864841,59.774212,51.83679,51.013152,66.729671,63.426793,59.040834,52.138819,47.208163,53.426562,66.181812,57.434697,50.740754,52.387848,55.462557,59.175702,46.0424,63.684477,50.525792,61.842408,53.072716,47.182666,47.981731,52.522587,58.618751,57.168372,59.85092,60.620508,49.893639
51.68075,63.850057,60.389676,50.864988,66.656661,56.782208,48.32689,55.78484,47.495093,62.81712,53.676867,52.898245,52.793652,54.517469,64.304709,56.411224,59.702739,53.493837,49.402786,56.098561,59.113603,53.233243,63.5258,57.783598,59.780496,49.77975,57.461453,54.831372,52.717326,61.174293,60.987662,53.507514,63.566288,62.286273,50.613667,54.376994,49.048206,59.349388,44.95908,48.664861,56.995442,59.908543,53.181367,51.244304,52.767289,58.514606,69.776198,48.501027,58.116056,55.709874,51.354834,64.818297,56.454403,50.896603,54.748843,53.691721,56.168915,50.047474,65.613729,53.58136,65.6282,52.715315,53.378981,56.786118,50.635053,52.965343,56.216422,60.841663,51.524422,56.154833,50.44609,45.482174,59.655683,49.039003,61.631985,57.251999,57.678338,58.666644,56.266168,55.346066,60.466904,54.216579,49.455251,54.68181,55.325652,46.241365,51.795766,53.908948,58.290021,48.449404,55.413642,47.961495,49.778929,56.559561,50.864907,61.550984,67.630659,56.578302,59.395481,53.51989
54.992736,58.419513,58.947536,46.444315,58.101956,57.433797,56.499255,45.355528,56.181154,48.801673,55.998365,55.23914,45.665295,60.691028,57.98207,46.68135,62.008499,61.272444,63.811205,59.383919,59.099432,48.576052,60.20104,59.862056,61.630764,46.591253,45.880908,60.014402,56.086945,58.055971,55.168486,61.955106,61.850757,52.045972,53.559676,51.546031,49.868711,51.908936,55.310118,57.739436,63.649932,60.615595,47.614169,52.026679,48.572868,61.003875,53.548768,46.547136,60.291053,59.251714,57.906363,63.08982,52.982323,53.072648,55.501415,49.778728,51.302493,55.224956,55.776966,57.093265,63.261815,43.383407,59.227451,61.455489,44.547763,52.870062,47.544059,48.414081,55.269806,53.360313,66.05903,63.890757,56.894395,49.674011,55.650128,65.362522,62.987327,58.665885,52.884075,46.845394,54.61893,58.577752,62.444085,54.133292,59.460152,57.352048,65.135964,47.854044,65.891739,50.13977,61.365217,62.355101,44.962603,46.745378,49.896934,55.01218,58.158265,55.536051,59.625945,55.730914
50.097796,60.937562,54.737477,50.738163,62.286198,54.875355,53.937379,50.523809,46.770681,60.264838,54.973111,54.288639,52.563963,54.066964,67.122225,54.599718,60.45344,55.112689,48.262448,58.195654,57.590133,53.258725,55.181291,54.349834,57.578227,49.221515,58.205799,52.087984,54.867481,63.742272,61.048873,55.04965,59.811301,61.061918,49.515103,55.219075,50.839128,56.710487,43.854535,48.31239,52.847547,59.471559,52.414868,53.440231,51.382941,61.069915,69.774194,52.009447,54.496362,56.188345,49.718342,63.780055,56.42487,51.256003,58.218778,51.496052,55.877855,52.069473,63.227536,56.563334,58.907615,57.779297,51.311821,54.62207,52.49974,51.123624,53.314947,60.854466,49.274141,58.041646,55.257342,47.599467,62.280921,51.339655,58.3679,53.199245,60.612839,58.436428,55.161087,54.645748,58.518792,59.311007,49.778277,51.763867,51.161287,48.173046,52.280847,54.988672,56.662385,49.116549,62.568941,49.501272,54.320361,59.148222,52.221085,62.852614,61.387496,57.324362,64.554073,51.418419
53.547317,59.559978,63.683176,49.016144,62.845128,61.928557,51.89544,50.838358,56.45166,52.183502,51.379098,54.506537,47.209757,63.758918,60.925933,46.928978,63.282545,58.256067,64.493482,57.486496,63.974021,49.560573,69.309273,66.147566,61.870623,49.488691,47.460816,61.593045,50.231744,63.487791,54.073,61.175627,57.037723,52.39258,53.90957,53.302132,47.645377,55.69006,56.125231,57.6304,64.796552,58.577649,47.219562,50.677676,51.131334,60.0191,54.262757,46.417986,57.75819,59.416456,60.831283,57.928512,49.839654,51.415607,51.826356,51.258923,46.419016,56.04977,60.711548,54.754141,59.733893,44.360078,61.421322,64.740472,48.954714,53.786916,45.247498,51.467936,58.183465,54.12062,58.673796,60.821386,58.402591,48.015306,57.571506,70.329139,58.660824,63.257353,53.066273,51.441781,57.141182,57.026843,59.973207,56.444165,59.719369,55.198606,63.19319,46.228426,69.058078,51.206705,57.350638,56.66615,44.903254,46.152186,47.931078,57.688688,60.763098,57.403674,55.413846,55.061036
46.929497,63.155455,55.40188,49.954675,60.14928,55.971775,51.200946,51.599269,46.981997,59.317666,58.176555,53.461569,50.307837,55.942391,58.945398,52.78356,59.962598,55.907272,45.872043,57.048101,56.009234,52.228342,53.087327,46.01345,58.423614,49.84872,57.613229,47.853685,59.171653,55.39202,61.037316,52.571293,67.796626,58.56494,52.56382,53.490846,52.470107,52.827215,47.07649,52.389101,50.036367,63.799204,51.864293,55.85929,52.546232,62.677375,66.766324,51.211502,57.808982,55.395131,50.484686,67.90848,57.427865,51.390752,59.455839,50.687009,58.256942,48.96396,61.877065,56.660537,68.085766,56.922914,51.952782,50.436465,49.855214,51.597473,57.968282,57.290005,46.709776,56.830873,57.15463,52.249444,60.02153,52.475597,56.588051,52.065631,63.363831,58.849422,54.766548,52.248724,58.499456,62.958883,52.426524,50.482895,54.660308,51.529243,49.229702,53.02364,56.551403,43.310273,61.7347,55.638287,52.207921,56.236791,53.500661,59.498415,65.412976,58.190895,62.964388,54.069688
59.796666,52.828781,64.171345,49.269401,59.271968,55.497265,54.306208,49.546614,56.958262,52.623933,50.758553,55.321281,50.125024,61.260053,65.846344,52.758239,64.54707,56.130792,67.045085,56.996689,61.001741,52.400715,63.855773,69.32336,62.396684,49.026098,52.729416,62.305821,54.209892,69.205609,56.648785,60.770754,57.719762,58.166328,49.056775,54.931868,46.138612,59.53387,53.78759,53.850645,66.401966,57.857964,47.808336,47.060909,48.494522,56.273843,57.63503,45.88791,58.013953,61.98045,60.858186,53.372292,53.599041,55.153367,54.785458,47.168134,51.945236,59.823248,55.660669,59.839683,57.27494,45.968532,59.992025,68.874422,50.498944,51.70658,43.493503,56.082218,59.484052,58.329148,55.884288,57.740584,60.454071,45.984106,57.112737,70.115635,56.814747,62.489181,51.616447,54.490527,52.517424,55.288894,56.444732,55.564888,55.212404,49.773249,67.772535,48.754837,65.635094,56.151087,55.31151,55.608224,46.498401,50.713299,47.297898,58.737142,58.69645,55.564996,57.398218,51.68509
47.25303,67.032706,57.117824,49.276166,59.745892,58.390592,52.618909,49.18443,43.14447,57.897231,57.349555,53.093874,48.722532,52.509567,57.670363,50.404357,57.378777,59.04557,51.333294,58.115333,58.392285,45.440417,60.96641,53.731295,55.492579,50.657076,51.337644,50.372596,52.83229,51.205558,60.336203,56.757443,66.281727,49.536306,54.241213,51.770961,52.740769,53.401502,49.691871,51.51994,52.443867,61.620985,53.384334,59.946033,53.065628,63.904112,64.283596,53.432158,56.212411,55.105913,50.68148,69.550368,57.383016,48.726302,53.633871,53.386657,55.34699,47.610918,66.151982,53.642671,65.926288,55.211893,56.204653,49.199354,46.526397,51.787201,59.138553,54.073177,48.251069,52.398794,62.378628,53.346473,59.160669,53.868875,57.63479,60.236156,65.826807,56.003124,56.395241,48.011517,61.989138,59.875744,53.648787,50.757366,56.112014,55.915798,53.32581,51.200462,60.25671,46.4772,66.788322,53.327333,50.179174,53.960739,54.478435,63.635728,64.240409,60.299421,67.479935,58.026811
55.471632,57.121995,61.701512,51.260447,65.192502,56.588551,54.579056,51.103417,59.51821,50.5852,53.748899,51.479715,49.643416,64.383338,67.03047,53.551697,62.174291,54.25975,59.753515,58.603113,58.974387,55.907029,59.247759,64.272189,61.616468,48.960547,55.542913,63.6739,56.780603,71.689131,54.440026,58.438601,55.821257,64.198062,47.362283,55.021864,49.82721,56.916075,49.327012,52.66794,65.634762,55.036263,46.157326,47.724817,47.61844,58.364353,57.409312,43.750247,59.702265,61.801448,60.757046,60.171695,52.137714,55.672523,59.298302,48.183003,49.81907,57.122986,59.423935,59.401215,61.760437,43.679362,58.586085,68.527121,52.346131,54.229569,43.895735,53.317113,59.165175,59.148503,57.217345,56.486018,60.745247,46.384478,56.811491,62.835978,59.77095,63.637,50.677349,54.562228,51.179637,59.865366,55.718565,56.009678,54.591094,49.784962,57.395244,46.979525,63.741011,52.203159,51.983253,54.334609,48.457254,48.175958,48.570405,57.011861,57.832564,51.624607,54.177099,50.599674
52.336349,64.178887,58.824101,48.380454,59.969546,58.320392,51.75422,51.72651,48.492245,60.159084,55.209159,58.772874,47.684348,51.415405,60.828574,46.60824,64.73466,59.000761,54.272417,58.35823,59.619411,47.951922,63.337225,56.855916,57.728317,50.960727,46.893293,50.181183,53.044683,55.245349,61.525913,57.928238,69.242022,48.21496,57.172232,52.727923,50.542238,54.25058,51.737881,53.95522,57.651138,63.087056,53.571598,58.276927,55.171639,63.779827,64.196376,54.58564,49.773822,51.306192,52.088099,67.210033,58.385409,49.618468,51.139981,52.454067,57.405003,52.769476,60.395607,51.595849,64.854769,58.070922,54.790036,53.491624,46.572298,53.479512,59.508238,59.195619,49.796053,53.942473,55.628774,50.248901,56.530734,53.717119,60.109841,61.363578,64.346989,52.470084,58.411092,51.070826,61.533547,58.27607,58.635964,51.338656,58.167193,54.479132,60.307603,55.323317,58.291729,47.512515,66.448615,55.479994,48.000302,55.750211,52.648952,61.394081,67.192075,62.404552,68.101422,55.796304
51.894114,56.212136,61.17968,48.950013,64.432885,60.347415,50.806178,48.682989,54.004886,52.319375,53.812801,50.08008,52.748695,64.341998,61.064566,56.098963,55.714483,54.204148,59.713957,55.650591,63.72849,54.093233,57.5473,58.172646,62.979955,47.583719,61.221223,62.689395,55.851336,67.125949,52.252025,58.2268,58.477745,64.65202,48.868414,54.142805,49.659232,52.161253,50.557032,52.716541,59.269469,57.629366,45.761688,46.45171,50.08558,59.155565,61.415173,43.714071,65.816351,64.438664,59.235552,59.643247,50.026428,51.461071,62.665943,49.088638,50.298874,56.316435,63.877047,61.752827,57.040859,45.047469,59.8181,63.851949,52.002295,52.076878,46.749552,48.817556,56.09552,56.501613,58.528304,58.728632,63.233217,42.890284,54.69573,59.480775,60.226301,70.123752,51.182212,52.631959,54.778938,61.454532,54.201411,53.796843,49.158287,51.041973,58.08009,47.088537,68.453096,52.443099,56.845036,56.217307,49.3453,50.516402,48.00099,57.983362,58.566621,52.586022,54.047249,52.351561
54.541107,64.78927,59.473981,50.964118,56.322801,57.141442,58.330118,53.018619,53.663779,57.839209,52.990581,56.543329,44.620244,57.926755,62.563027,44.85428,67.579403,62.75744,54.557124,60.678929,54.898597,47.897703,67.59817,60.63487,60.182105,49.811523,44.151055,50.243836,52.276775,62.384312,62.376251,56.468153,67.470735,53.42586,53.747755,52.405495,50.534663,58.319342,50.519284,53.078911,57.229804,61.315802,53.390799,58.006821,50.660315,58.874758,62.102321,52.276772,50.248596,54.389087,52.326659,64.89445,60.199889,55.727233,48.633983,49.361845,56.351805,49.02073,58.33022,54.018026,67.306117,57.0356,50.794913,56.512907,46.583285,52.894128,54.650007,61.50777,53.753922,57.02102,61.633357,55.199622,55.849201,56.888187,57.939776,63.680956,61.160538,51.542253,57.015609,51.228798,58.895346,55.419591,59.271253,56.454678,59.587916,51.473077,59.1145,56.330607,58.289257,45.438395,63.43256,52.267081,47.005355,53.203999,54.922088,58.44314,67.448681,61.166977,69.739365,54.441411
53.415775,53.747132,61.279992,48.54465,64.651963,55.852034,47.289095,48.616412,48.291142,52.609369,56.664716,52.972674,53.61489,56.985906,60.860738,58.670908,58.337623,48.472028,57.826831,53.5609,63.738463,54.455424,54.433084,60.898528,59.917543,51.43928,61.57338,62.979149,56.455116,56.93286,54.121822,55.528376,54.988794,59.756243,52.112771,56.268432,48.02886,54.367316,49.852695,54.683209,61.246866,59.975221,52.629295,49.523341,50.077084,64.70036,61.980779,51.848472,62.878345,59.952189,55.330358,58.221716,49.461748,48.890433,63.306858,52.449153,52.542919,55.755168,64.11509,58.876713,57.005833,46.314023,62.580882,59.482201,52.814742,52.539681,49.617082,50.731705,52.444652,52.890104,54.5416,53.795585,64.311092,48.181391,57.405897,60.565987,58.728999,68.504667,52.829347,53.709402,59.254304,62.008014,47.93344,51.815827,53.851088,55.781097,57.583861,44.97137,63.397025,54.136428,57.02644,58.127647,52.732755,51.640216,46.827362,62.095788,55.561381,55.480015,51.569642,55.978869
48.281011,67.358777,60.193644,50.248101,61.06321,60.893711,59.069223,52.983678,56.692164,60.564909,55.922835,55.933808,46.074742,63.186535,67.417832,45.961761,63.761047,64.822342,56.650587,63.400193,55.200618,49.927952,68.158205,56.475639,62.943886,49.079428,45.877814,51.894051,53.516124,67.55804,63.87988,60.206609,65.571525,53.796932,53.432267,52.625416,51.535971,58.471707,52.568572,51.380268,54.163746,57.998415,46.599518,56.126306,50.486613,57.880709,58.801597,46.765976,56.026685,54.305275,60.149445,65.792297,60.214066,55.64998,52.26494,49.883688,54.275875,54.118011,55.788351,58.299066,65.54601,54.893999,55.22192,61.57491,44.836407,51.39523,51.797057,59.128089,54.618296,60.212884,59.513723,60.182702,60.320362,53.831868,56.689465,62.7439,67.108887,57.787262,54.972553,50.026274,51.519883,59.579733,61.473806,56.746214,60.49463,47.027871,57.147013,56.069942,54.42845,46.639117,63.786474,48.995042,45.076841,50.967562,54.845118,58.874088,64.904853,57.487038,69.690216,51.406834
55.339113,55.513851,58.677305,50.771239,60.987094,55.050284,49.82058,45.473931,46.865171,55.577419,51.010184,54.119819,52.67098,54.238608,62.214304,56.208916,59.943263,54.794628,54.888552,51.258106,63.602593,51.258851,55.682426,61.450783,60.277385,47.505384,60.642498,58.251987,55.979772,54.8038,54.745267,58.561929,64.309599,58.775937,51.138058,53.861066,48.524906,51.13412,48.172746,56.206608,61.970974,58.821427,53.189197,48.568138,53.821121,59.959537,69.206023,51.329931,59.663382,64.740093,52.221931,62.568158,49.044535,48.62839,58.85477,51.928427,52.853043,55.49983,67.743228,51.017757,60.835792,47.43093,56.397753,58.745567,53.668155,53.682494,53.526315,55.529341,51.585691,53.34695,55.722016,50.127171,57.855316,47.036773,59.975347,60.948633,52.461599,61.210016,53.560281,55.575137,64.315124,58.63995,50.182319,48.505065,55.319159,57.526517,61.788403,44.415319,70.08751,52.310688,51.728689,59.010402,52.531466,55.665074,51.112465,62.73236,63.523688,61.313195,53.653416,57.521911
53.197507,67.856091,60.984141,48.098758,56.540187,61.053,57.173667,56.255393,55.052097,52.473164,56.426374,53.958713,47.846216,63.435274,61.272945,50.852016,64.267686,61.190061,58.598566,65.526678,59.734329,53.787284,63.07692,54.532945,56.583628,52.110847,47.912285,58.266864,55.912467,70.657832,60.992089,54.348439,60.30382,55.20655,50.565271,52.592032,53.3686,58.964872,54.429876,49.332875,61.742519,60.527126,48.714505,57.369237,51.668977,62.376319,54.986544,45.977251,58.658665,53.474673,59.488553,64.763919,62.225605,56.527197,55.846169,48.843023,52.789872,55.19577,54.932642,64.534318,64.83687,53.448077,61.070869,57.495429,47.92857,47.752023,49.219278,54.011012,55.711753,56.771241,59.925524,58.667176,60.350113,50.374651,51.349371,64.387792,66.760828,55.373806,54.769721,50.084193,55.414594,59.065464,60.00386,58.31075,56.564867,49.741686,54.217729,57.332284,59.511733,48.134322,68.837907,54.438433,47.23171,49.480104,51.101113,57.28295,57.335343,52.753202,70.121002,52.70907
54.242321,51.064744,58.212018,52.95522,65.506313,54.430617,53.469214,44.123226,50.194631,60.679199,53.756275,56.305852,51.409516,56.696265,62.416695,50.782702,58.454698,54.491561,51.774035,45.316199,58.565244,48.253849,62.627234,65.070462,60.912964,48.336055,56.10119,53.908727,52.107626,54.597483,56.130345,64.172176,66.239133,57.101859,54.952814,57.411704,47.70502,55.04646,49.095976,56.722566,58.117514,64.383741,53.920197,50.004053,49.727603,58.787019,67.116396,54.751891,51.6791,61.511266,50.162739,61.11793,51.754632,47.569367,57.084723,56.357727,56.966645,53.059146,63.909287,50.307505,63.615013,52.091681,49.55746,61.381321,50.903968,59.807287,53.041522,55.186854,50.097155,53.619245,59.414994,52.644088,62.599502,49.280395,63.708385,60.8199,58.832296,67.696346,55.484008,53.21672,58.30344,57.364372,55.727246,50.020709,56.281515,53.51767,63.406527,44.761429,65.525031,52.466855,53.775697,57.123347,49.555975,57.740905,50.466382,63.193008,70.859042,60.25659,49.903364,56.327827
49.714459,68.912745,62.372088,46.335987,59.061957,62.515137,51.616789,56.993342,51.684247,51.660924,57.230151,52.724033,48.068425,61.927511,59.723328,52.636531,66.564783,56.837802,62.107387,70.622407,61.916279,56.192392,60.980306,53.542637,62.603717,51.055953,51.928896,58.773491,59.602379,67.397929,58.018591,53.407981,53.996309,56.327583,51.59854,52.301881,52.87048,55.524253,52.836841,55.113733,57.163919,57.746451,47.579594,55.985282,53.291641,64.188449,54.479378,45.274241,65.490352,58.094164,62.234089,61.755269,57.836937,57.173377,55.877198,47.640679,47.57268,54.588896,66.451644,63.215473,58.299795,47.849206,63.287811,59.031137,47.898897,48.099077,50.555414,53.102575,58.531752,62.769973,57.183724,56.464123,55.555538,49.924275,52.547084,59.902347,64.500977,55.197178,53.977521,50.76188,56.658329,64.83271,56.471558,57.185907,55.306617,53.220789,52.779269,56.351816,59.421623,48.744783,66.864622,54.087403,51.817355,46.34994,54.101888,54.645978,53.658673,51.60992,73.243796,52.685439
58.174759,53.56859,58.752025,54.889903,64.311712,53.157086,55.910036,47.214736,55.624096,61.708175,53.731953,58.448935,51.183965,54.482349,69.557235,49.570732,58.759266,60.193011,50.713639,56.352938,59.023698,47.321303,62.916085,66.390344,61.127546,47.622394,53.494953,54.719858,50.003186,61.316347,61.932782,61.182173,71.440328,55.468842,52.746534,54.447801,48.062359,58.003941,47.289209,50.328856,61.679669,61.621291,54.035435,47.190734,49.620374,58.773775,71.274625,54.038717,52.652869,60.318426,50.14616,65.536343,51.127092,52.208393,56.769291,51.942429,61.933523,54.106741,53.431902,53.488884,70.632734,53.289218,53.896695,58.420394,51.168516,56.053249,54.2538,57.813805,50.019085,50.481406,58.318439,56.356963,65.305708,54.275569,61.613732,64.939131,61.863409,64.185086,54.350799,52.706308,57.656891,49.983816,53.741939,52.775735,57.219429,54.461398,65.862702,48.680031,64.358863,51.369258,59.39688,56.19179,46.005514,59.920807,48.947886,65.669256,70.261341,64.085983,53.009082,53.414003
48.421599,68.907318,64.59441,42.273018,58.818118,62.518955,49.84074,54.47755,46.955568,49.9849,54.886003,49.877809,51.16686,61.654324,55.868842,54.987661,64.137674,55.391047,63.095084,58.917285,57.011064,57.285171,58.400687,53.863139,60.618251,53.222514,52.195018,59.287288,60.302729,63.294516,55.842342,58.217642,52.901597,61.939069,50.115739,53.610045,51.943834,54.861417,53.387027,56.111987,61.405927,57.139327,44.037489,59.149622,52.483877,63.68473,58.133349,45.135369,60.911919,55.195454,61.224988,60.500844,57.861028,49.434733,55.570817,51.548181,45.7059,53.321629,67.716249,61.375466,55.24409,50.748441,60.756641,62.823933,49.935111,51.823391,50.292274,54.452899,55.893115,61.269598,58.466535,55.9816,58.0053,47.983866,55.345294,61.414033,61.073893,56.929036,54.860698,50.406356,59.339678,66.175333,57.597787,54.381144,53.918837,50.460325,52.898248,53.443857,62.565087,50.950471,58.290874,54.154286,49.718865,46.293392,52.682417,57.563357,52.725315,57.388329,68.546547,57.263273
55.601573,59.355739,55.933227,57.856538,66.634607,56.472449,55.965091,47.203728,58.286408,61.606621,53.167597,58.838204,48.911801,57.918654,67.6315,49.199149,58.769129,60.379951,54.082889,59.771936,61.965009,44.608527,61.623383,64.539973,55.513375,47.51074,55.823157,56.860456,50.658726,57.752532,62.82448,55.792607,72.156021,55.013432,53.177157,53.799819,51.152022,58.009484,47.736488,49.077598,58.041041,62.827247,57.426537,52.92258,48.830019,58.081256,65.061797,52.716449,56.487658,61.380966,51.192533,65.613099,56.972405,57.465545,58.13052,49.266841,60.958024,56.610835,59.061404,53.660587,69.199773,51.052454,54.416381,54.439221,49.179997,55.560471,52.03792,54.751174,55.450492,47.32122,56.95786,50.007456,63.586729,53.674486,60.801582,62.016056,62.14311,63.622504,52.706426,54.981328,57.825377,59.330228,56.517682,56.356881,58.591584,54.657226,61.00141,50.7928,61.607339,47.65994,65.419333,54.974721,50.563429,57.5183,48.50629,58.590816,70.415244,57.528934,58.626624,53.124386
51.594996,63.210392,64.267186,46.111566,58.127302,59.695749,54.373288,54.145303,49.525646,52.64868,59.012343,49.469495,50.196366,61.151993,58.285902,54.07408,63.659694,54.048948,59.193809,57.24446,63.057863,58.59845,63.58911,53.46901,65.373082,52.425589,53.001825,56.034885,60.960645,67.62679,54.930853,61.048707,60.368746,57.185812,55.539492,56.738118,48.240058,53.024378,55.413282,57.285511,58.925686,57.904755,45.904781,51.687205,56.145733,62.493727,55.694751,47.888816,60.985645,56.347743,60.41028,61.907366,54.110733,46.957772,57.202744,52.126905,50.337262,51.584998,63.564793,59.212877,57.661169,51.24076,60.447776,65.097907,48.81535,50.161526,53.17924,57.794925,52.771921,66.88975,62.567947,61.644402,55.549465,46.891012,55.541237,63.752534,59.72975,57.382234,58.762477,51.188148,55.580981,55.577537,56.802614,51.02472,57.246759,50.647569,57.414679,50.05796,66.718253,52.236213,54.156409,53.834499,50.528919,47.717347,55.350798,64.047159,60.245437,51.52786,61.144451,55.570878
53.933059,53.855712,57.340279,53.698992,64.066951,56.147441,50.889021,48.153784,52.509866,57.584806,52.574451,59.984724,48.474101,57.992448,68.480068,48.876322,61.692832,59.12424,59.221835,58.069148,59.183473,46.953792,60.664306,64.014617,60.726004,47.185595,54.103659,56.672912,49.606551,58.104916,60.246867,58.257273,63.366545,57.698609,49.805105,52.435205,53.637363,59.574771,46.049602,53.896325,63.118888,59.812995,53.332619,56.409933,46.010424,59.47887,68.459681,53.004894,55.257934,65.393625,54.40053,62.038669,55.71443,57.225648,53.640694,51.942082,55.01796,55.19577,60.859245,56.731,66.671925,50.75828,50.767479,56.127699,51.12926,52.46954,50.168961,54.677988,57.209909,47.540982,54.096592,52.893404,63.524769,55.914637,57.853188,62.506678,60.591924,66.238881,48.704944,53.78816,57.424845,67.731725,52.842487,57.14143,54.742445,52.401227,58.756794,50.382816,53.66715,49.500996,66.058589,58.110326,46.633136,58.254998,48.975545,56.843738,63.101964,62.77092,65.779431,53.261452
53.194006,67.885622,62.2135,48.530019,61.571792,60.394667,57.680231,52.878531,53.838102,56.869166,56.68558,52.045296,51.554244,59.123986,56.514805,55.540489,64.584088,55.578701,52.201194,53.798238,58.810238,56.021607,61.375814,56.086482,59.242563,52.638738,51.561741,56.560776,58.609079,67.750606,59.876074,58.091802,62.519682,55.912097,55.458924,55.913774,48.215456,49.590417,56.881939,52.581437,55.195504,61.533527,49.403638,49.016248,57.808223,64.17337,57.983133,45.289424,59.407698,51.913874,58.387653,68.620214,55.880717,50.11687,62.681327,50.332935,56.619702,54.536454,59.973646,57.59092,59.481471,53.3423,63.289351,61.314736,50.779455,55.216566,53.667997,57.376884,49.556299,65.624398,63.802073,57.974974,61.638453,41.772703,58.857552,61.447855,67.507575,55.738728,62.804108,52.493297,58.600832,55.50293,59.638103,50.856184,58.680101,56.507439,62.156617,53.993279,73.170822,51.509222,53.61958,50.091563,50.200934,49.093153,55.681048,64.283005,62.522647,55.130124,57.440267,55.941789
54.299275,59.265083,59.678681,50.564212,62.292175,58.910592,52.313807,51.012327,50.358433,54.344099,53.900839,55.517679,50.365682,58.780005,72.098433,48.573898,62.08058,62.891983,61.796652,66.263163,57.578135,48.489526,63.349737,63.018863,60.557968,46.985291,55.885698,54.640171,53.812681,56.941035,56.699189,58.328447,60.600795,59.437151,48.013781,52.536208,53.883871,61.321754,47.368506,56.701158,57.442372,60.339469,51.491869,57.605666,46.626583,56.529658,66.696961,53.930389,59.789775,64.690322,48.152493,55.927177,57.359567,56.413769,48.290444,53.565709,52.807904,55.668538,63.177591,56.096513,66.608441,48.077002,55.569343,61.41327,49.798049,51.572985,49.785553,54.264055,58.3447,51.11676,55.279244,52.88762,57.875834,57.804342,56.128514,59.238304,55.133572,65.552701,44.770427,51.693799,58.079784,61.230532,52.963143,56.664071,53.158301,49.778555,54.783325,51.133133,57.092051,49.041684,67.928814,60.617589,50.591052,57.40087,45.517653,56.635083,60.072511,60.961045,65.57483,55.306829
51.542392,63.540073,61.911158,50.768834,60.436368,55.790874,56.617658,50.263403,55.927711,57.578703,57.03863,55.221907,49.039796,60.737357,57.735889,53.442801,64.951991,52.962759,51.937569,53.071297,64.299633,53.514877,57.950001,63.041393,59.996769,53.03826,53.237092,60.04675,57.463743,65.833461,60.369886,57.138675,67.149747,51.560469,57.910195,56.665578,46.818475,52.313222,53.840807,51.186282,65.110623,58.014923,52.389376,48.460462,54.445299,66.428954,59.01635,44.553005,52.871673,52.023755,64.297244,67.573592,53.348263,50.975031,64.306651,46.039307,57.135597,56.016584,62.538714,60.080445,60.593898,57.067735,59.781919,59.073602,49.577453,53.548339,52.457073,55.790221,49.052439,61.352995,62.495974,58.071213,62.801112,49.507814,63.046753,71.143517,69.721395,59.036907,63.181894,54.400278,58.858499,56.446164,59.289411,52.990609,61.924551,56.455547,62.927235,49.248112,68.608688,51.616494,56.073193,53.350049,47.981925,49.669342,57.3335,64.02611,65.446434,58.191032,59.206544,55.054074
